Clave,Nombre,Latitud,Longitud
13112,MINERAL DEL CHICO,20.2147222222,-98.7305555556
13113,IXMIQUILPAN (CFE),20.4775,-99.2261111111
13115,REAL DEL MONTE,20.1397222222,-98.6733333333
13116,EL ZEMBO,20.1594444444,-98.5575
13117,SAN AGUSTIN TLAXIACA ALTO PANU,20.1147222222,-98.8861111111
13118,HUAUTLA (SMN),21.0333333333,-98.2833333333
13120,CAPULA,20.5086111111,-99.1380555556
13121,SANTA MARIA AMAJAC,20.3244444444,-98.7383333333
13122,PRESA JAVIER ROJO GOMEZ,20.4166666667,-99.3666666667
13123,PRESA EL DURAZNO,20.1333333333,-98.8591666667
13124,PRESA FELIPE ANGELES,20.4980555556,-99.1230555556
13125,ALFAJAYUCAN (DGE),20.4025,-99.3458333333
13127,EL ASERRADERO,19.9538888889,-98.3258333333
13128,SAN AGUSTIN TLAXIACA OCAVM,20.1183333333,-98.8852777778
13129,SAN AGUSTIN ZAPOTLAN,19.8727777778,-98.7180555556
13130,SANTA MARIA ASUNCION,20.1547222222,-98.2738888889
13131,SANTIAGO TLAJOMULCO,19.9847222222,-98.9175
13132,EL TEPOZAN,19.8108333333,-98.2661111111
13133,SAN PEDRO TLAQUILPAN,19.9441666667,-98.7538888889
13135,ATLAPEXCO,21.0177777778,-98.3461111111
13137,TEHUATLAN,21.0625,-98.4966666667
13138,EMILIANO ZAPATA,19.6583333333,-98.55
13139,HUAUTLA (DGE),21.0313888889,-98.2858333333
13140,JALTOCAN,21.1322222222,-98.5383333333
13141,LA LAGUNA,21.2891666667,-98.5838888889
13144,HUEHUETLA,20.46,-98.0761111111
13145,SAN FELIPE ORIZATLAN (DGE),21.1711111111,-98.6077777778
13147,EL TIXQUI,20.6813888889,-99.04
13148,XITHA,20.635,-99.3336111111
13149,EL BANCO,19.9458333333,-99.4491666667
13150,EL CEREZO,20.1625,-98.7325
13151,EL ENCINO,20.4466666667,-98.9205555556
13152,EL POTRERO,20.4772222222,-99.7411111111
13154,MAGDALENA,20.2977777778,-98.8658333333
13155,MARAVILLAS,20.2047222222,-99.5861111111
13156,TLAXCALILLA,20.3786111111,-99.8141666667
13157,MATZACINTLA,21.0377777778,-99.3
13158,LAS ADJUNTAS,20.7263888889,-99.4
13160,TORNACUXTLA,20.1522222222,-98.8716666667
13162,SANTIAGO TEPEYAHUALCO,19.8483333333,-98.6708333333
13164,CAHUAZAS,21.1397222222,-98.8552777778
13165,LA TRINIDAD,19.9602777778,-98.7080555556
13166,TLAHUELILPAN,20.1311111111,-99.2325
14001,ACATIC (SMN),20.7833333333,-102.9166666667
14002,ACATLAN DE JUAREZ,20.4205555556,-103.5911111111
14004,AGOSTADERO,21.35,-102.3333333333
14005,AHUIJULLO,19.0841666667,-103.1
14006,AJOJUCAR,21.5633333333,-102.4394444444
14007,ACIHUATL,19.9077777778,-104.7191666667
14008,AMACUECA,20.0166666667,-103.6
14009,AMECA,20.5477777778,-104.0472222222
14010,ANTONIO ESCOBEDO (SMN),20.7833333333,-103.95
14011,APAZULCO,19.3063888889,-104.8875
14012,EL ARENAL (SMN),20.7722222222,-103.6888888889
14013,ATEMAJAC DE BRIZUELA,20.1388888889,-103.7275
14014,ATENGO (SMN),20.2833333333,-104.25
14015,ATENGUILLO,20.4161111111,-104.4930555556
14016,ATEQUIZA,20.3952777778,-103.1355555556
14017,ATOTONILCO EL ALTO,20.55,-102.5083333333
14018,ATOYAC,20.0097222222,-103.5152777778
14019,AUTLAN,19.7708333333,-104.3694444444
14020,AYO EL CHICO,20.5333333333,-102.3333333333
14021,AYOTITLAN,19.4691666667,-104.1841666667
14022,CLAVELLINAS,19.3333333333,-103.4166666667
14023,BOLA?OS,21.825,-103.7833333333
14024,CAJON DE PE?A,19.9933333333,-105.13
14025,CALERA,21.4980555556,-102.5863888889
14026,CASA LLANTA,22.0588888889,-103.3619444444
14027,CASIMIRO CASTILLO,19.6177777778,-104.4580555556
14028,CIHUATLAN (DGE),19.2375,-104.5619444444
14029,CONCEPCION DE BUENOS AIRES,19.9783333333,-103.2605555556
14030,CIUDAD GUZMAN (OBS),19.7180555556,-103.4647222222
14031,CIUDAD VENUSTIANO CARRANZA,19.75,-103.75
14033,COMANJA DE CORONA,21.3258333333,-101.7138888889
14034,CONTLA,19.7530555556,-103.1811111111
14035,CORRINCHIS II,20.5005555556,-104.7736111111
14036,CUAUTITLAN,19.4505555556,-104.3591666667
14037,PRESA ACHIMEC,22.3252777778,-103.2280555556
14038,CUIXTLA,21.0519444444,-103.4388888889
14039,CUQUIO,20.9277777778,-103.0233333333
14040,CHAPALA,20.29,-103.1891666667
14041,CHIQUILISTLAN,20.0883333333,-103.8616666667
14042,CUITZMALA,19.3916666667,-104.8
14043,EJUTLA,19.9055555556,-104.1625
14044,EL BRAMADOR,20.31,-105.0497222222
14045,CABRITO,20.6916666667,-102.2736111111
14046,EL CHANTE,19.7186111111,-104.2033333333
14047,EL FUERTE,20.3308333333,-102.7633333333
14048,EL CHIFLON,19.2916666667,-104.5583333333
14049,GARGANTILLO,20.0177777778,-105.3458333333
14050,EL GRULLO,19.8508333333,-104.2833333333
14051,EL LIMON,19.8166666667,-104.1166666667
14052,EL NOGAL,19.8972222222,-103.7872222222
14053,EL PINITO,22.6091666667,-103.9483333333
14054,EL PUESTO,21.6255555556,-101.9663888889
14055,INGENIO EL REFUGIO,20.6708333333,-103.7375
14056,EL SALITRE,20.5102777778,-103.8569444444
14057,EL SALTO,20.5188888889,-103.1783333333
14058,EL TECUAN,21.6827777778,-102.0222222222
14059,EL TUITO,20.3197222222,-105.3261111111
14060,EL TULE,20.7169444444,-102.4411111111
14062,ENCARNACION DE DIAZ,21.5241666667,-102.2369444444
14063,ETZATLAN (SMN),20.7666666667,-104.1
14064,EX HACIENDA SAN DIEGO,20.3413888889,-103.8047222222
14066,GUADALAJARA (DGE),20.6763888889,-103.3461111111
14067,HIGUERA BLANCA,19.9941666667,-105.1625
14068,HOSTOTIPAQUILLO,21.0580555556,-104.0513888889
14069,HUEJUCAR (OBS),22.3575,-103.21
14070,HUASCATO,20.4805555556,-102.2488888889
14071,HUEJUQUILLA EL ALTO (DGE),22.6277777778,-103.8975
14072,HUERTA VIEJA,20.4258333333,-103.2422222222
14073,IXTLAHUACAN DEL RIO,20.8886111111,-103.25
14074,JALOSTOTITLAN,21.1683333333,-102.4652777778
14075,JAMAY,20.29,-102.7094444444
14076,JESUS MARIA,20.6080555556,-102.2152777778
14077,JOCOTEPEC,20.2836111111,-103.4294444444
14078,JUCHITLAN,20.0833333333,-104.0975
14079,LA COFRADIA,19.7688888889,-104.8533333333
14080,LA CU?A,21.0066666667,-102.8233333333
14081,LA DESEMBOCADA,20.7286111111,-105.2066666667
14082,LA ESTANZUELA,20.6688888889,-103.8261111111
14084,LAGOS DE MORENO (DGE),21.3602777778,-101.9205555556
14085,LA HUERTA,19.4811111111,-104.6391666667
14086,LA MANZANILLA DE LA PAZ,20.0041666667,-103.1541666667
14087,LA RED,20.7252777778,-102.8127777778
14088,LA SOLEDAD,20.8961111111,-103.365
14089,LA VEGA,20.5916666667,-103.8583333333
14090,LA YERBABUENA,20.5816666667,-102.7455555556
14091,LLANO GRANDE,20.0369444444,-104.8741666667
14092,LOS OLIVOS (CFE),19.2,-102.8666666667
14093,MAGDALENA,20.9063888889,-103.9797222222
14094,MANANTLAN,19.6183333333,-104.2030555556
14095,MANUEL M. DIEGUEZ (CFE),19.5833333333,-103.0833333333
14096,MASCOTA (SMN),20.5252777778,-104.7863888889
14097,MATANZAS,21.7666666667,-101.65
14098,MEZQUITIC,22.3883333333,-103.7288888889
14099,MAZAMITLA,19.9155555556,-103.0194444444
14100,MEXTICACAN,21.2652777778,-102.7769444444
14101,MICHOACANEJO,21.54,-102.5966666667
14102,OCOTLAN,20.3508333333,-102.7716666667
14103,OJUELOS DE JALISCO (SMN),21.8666666667,-101.5833333333
14104,PALO VERDE,20.6402777778,-102.9511111111
14105,PASO DE ANALCO (CFE),21.1375,-103.95
14106,PASO DEL CUARENTA I,21.4958333333,-101.7433333333
14107,PASO DE LA YESCA,21.1877777778,-104.0725
14108,PASO DEL SABINO,21.3405555556,-102.6183333333
14109,PIHUAMO,19.2519444444,-103.3786111111
14110,PLAN DE BARRANCAS,21.0422222222,-104.2113888889
14111,PONCITLAN,20.3811111111,-102.9277777778
14112,PRESA TROJES,18.9672222222,-103.3952777778
14113,PRESA HURTADO,20.4394444444,-103.6325
14114,PRESA LA DUQUESA,21.2244444444,-101.82
14115,PUENTE ARCEDIANO (CFE),20.7347222222,-103.2858333333
14116,PUERTO VALLARTA,20.6133333333,-105.2311111111
14117,VILLA PURIFICACION (DGE),19.7188888889,-104.6019444444
14118,QUITO,19.525,-103.4333333333
14119,QUITUPAN (CFE),19.9333333333,-102.8833333333
14120,RANCHO EL CUISICHE,19.5638888889,-103.7463888889
14121,GUADALAJARA (SMN),20.7,-103.3833333333
14122,SAN BERNARDO,21.6316666667,-102.3911111111
14123,SAN DIEGO DE ALEJANDRIA,20.9941666667,-101.9941666667
14124,SAN DIEGO,19.8886111111,-102.8344444444
14125,SAN GREGORIO,20.6208333333,-104.5680555556
14126,SAN JUAN DE LOS LAGOS,21.2458333333,-102.3308333333
14127,SAN JUANICO,21.65,-102.5166666667
14128,SAN JULIAN (DGE),21.0166666667,-102.1833333333
14129,SAN MARCOS,19.445,-103.5041666667
14130,SAN MARTIN HIDALGO,20.4347222222,-103.9305555556
14131,SAN MIGUEL EL ALTO,21.0297222222,-102.4022222222
14132,TLAQUEPAQUE,20.6383333333,-103.3105555556
14133,SAN SEBASTIAN DEL OESTE,20.7616666667,-104.85
14134,SANTA CLARA,22.2427777778,-104.2763888889
14135,SANTA MARIA DE LOS ANGELES,22.1666666667,-103.2333333333
14136,SANTA ROSA,20.9055555556,-103.7263888889
14138,SEHUAYA,19.3108333333,-104.3030555556
14139,TACOTAN,20.0325,-104.2988888889
14140,TALPA DE ALLENDE,20.3805555556,-104.8222222222
14141,INGENIO TAMAZULA,19.6875,-103.2577777778
14142,TAPALPA (SMN),19.945,-103.7580555556
14143,TECOLOTLAN (DGE),20.2027777778,-104.0488888889
14144,TENASCO,22.1566666667,-103.2327777778
14145,TEOCALTICHE (DGE),21.4336111111,-102.5738888889
14146,TEOCUITATLAN,20.0941666667,-103.3763888889
14147,TEPATITLAN,20.8166666667,-102.7611111111
14148,TECOMATES,19.5583333333,-104.5
14149,TIZAPAN EL ALTO (SMN),20.1666666667,-103.05
14151,TOLIMAN (SMN),19.6,-103.9166666667
14152,TOMATLAN,19.9408333333,-105.2486111111
14153,TOTATICHE,21.9272222222,-103.4430555556
14154,TOTOTLAN,20.5425,-102.7930555556
14155,TUXCACUESCO,19.6969444444,-103.9827777778
14156,TUXCUECA,20.1536111111,-103.1844444444
14157,UNION DE SAN ANTONIO,21.1313888889,-102.0047222222
14158,UNION DE TULA,19.9544444444,-104.2677777778
14159,VALLE DE GUADALUPE,21.0102777778,-102.6163888889
14160,VALLE DE JUAREZ (DGE),19.9325,-102.9444444444
14161,VAQUERIAS,21.8166666667,-101.65
14162,PRESA SANTA ROSA (CFE),20.8919444444,-103.6722222222
14163,VILLA CORONA,20.4158333333,-103.6652777778
14164,VILLA GUERRERO,21.9833333333,-103.6
14165,VILLA OBREGON,21.1483333333,-102.6888888889
14166,VILLA PURIFICACION (SMN),19.7166666667,-104.6333333333
14167,YAHUALICA DE GONZALEZ GALLO (S,21.1816666667,-102.8905555556
14168,ZACOALCO DE TORRES,20.2277777778,-103.5694444444
14169,ZAPOPAN,20.7202777778,-103.3919444444
14170,ZAPOTILTIC,19.6247222222,-103.4158333333
14171,ZAPOTLANEJO (SMN),20.6166666667,-103.0666666667
14173,ATEQUIZA NORMAL RURAL,20.3961111111,-103.135
14174,CIHUATLAN (SMN),19.25,-104.5666666667
14175,COLOTLAN (DGE),22.1141666667,-103.2663888889
14176,HUEJUQUILLA EL ALTO (SMN),22.6333333333,-103.9
14177,LOS OLIVOS,19.2077777778,-102.8622222222
14178,MASCOTA (DGE),20.5333333333,-104.7833333333
14179,OJUELOS DE JALISCO (DGE),21.8661111111,-101.5930555556
14180,QUITUPAN,19.9266666667,-102.8758333333
14182,SAN JULIAN (SMN),21,-102.2
14183,SAN MARCOS,20.7913888889,-104.1955555556
14184,TAPALPA (DGE),19.95,-103.75
14185,TECOLOTLAN (SMN),20.2,-104.05
14186,TEOCALTICHE (SMN),21.4333333333,-102.5833333333
14187,TEQUILA,20.8827777778,-103.8366666667
14188,TEUCHITLAN,20.6833333333,-103.8477777778
14189,TIZAPAN EL ALTO (DGE),20.1583333333,-103.0433333333
14190,TOLIMAN (DGE),19.6016666667,-103.9141666667
14191,VALLE DE JUAREZ (SMN),19.9333333333,-102.95
14192,YAHUALICA DE GONZALEZ GALLO (D,21.1833333333,-102.8833333333
14195,ANTONIO ESCOBEDO (DGE),20.7986111111,-104.0041666667
14196,COLOTLAN (SMN),22.1166666667,-103.2666666667
14197,PRESA TRIGOMIL,19.94,-104.2597222222
14266,SAN GASPAR DE LOS REYES,21.2847222222,-102.4972222222
14269,AHUALULCO DE MERCADO (SMN),20.7002777778,-103.9761111111
14271,LA CUMBRE DE GUADALUPE,20.1722222222,-104.7125
14276,BARRANCAS (FFCC),21.0202777778,-104.2263888889
14277,ETZATLAN (FFCC),20.8333333333,-104.0833333333
14278,EMPALME DE ORENDAIN (FFCC),20.7330555556,-103.6333333333
14279,GUADALAJARA (FFCC),20.6555555556,-103.3525
14280,LA QUEMADA (FFCC),20.4333333333,-102.0833333333
14281,LA VEGA (FFCC),20.5833333333,-103.8563888889
14287,E.T.A. 135 PACANA,20.5983333333,-103.7777777778
14292,ESCUELA DE AGRICULTURA,20.7,-103.4166666667
14294,TLAJOMULCO DE ZU?IGA,20.4727777778,-103.4466666667
14295,UNIVERSIDAD AUTONOMA DE GUADAL,20.7166666667,-103.4166666667
14296,CAMPO EXPERIMENTAL LA HUERTA,19.4833333333,-104.6166666667
14297,GUACHINANGO (SMN),20.5761111111,-104.3805555556
14301,TENAMAXTLAN,20.2175,-104.1641666667
14302,DEGOLLADO (SMN),20.4455555556,-102.1427777778
14304,LAGOS DE MORENO (SMN),21.35,-101.9333333333
14306,TENZOMPA,22.3761111111,-103.9247222222
14307,ACATIC (DGE),20.7791666667,-102.9094444444
14308,ARANDAS,20.705,-102.3438888889
14309,ATENGO (DGE),20.2747222222,-104.2375
14310,AYUTLA,20.1288888889,-104.3444444444
14311,CANOAS,19.5741666667,-103.9127777778
14312,CUAUTLA,20.2027777778,-104.4058333333
14313,DEGOLLADO (DGE),20.4469444444,-102.1391666667
14314,ETZATLAN (DGE),20.7647222222,-104.0805555556
14315,GOMEZ FARIAS,19.7941666667,-103.4772222222
14316,GUACHINANGO (DGE),20.5816666667,-104.3777777778
14317,MIXTLAN,20.4380555556,-104.4088888889
14318,EL REFUGIO,21.8666666667,-103.75
14319,SAN JUAN DE LOS POTREROS,21.7052777778,-103.5977777778
14320,LA SAUCEDA,21.3530555556,-101.8472222222
14322,TECALITLAN,19.4691666667,-103.3063888889
14323,TECHALUTA,20.0666666667,-103.55
14324,TEMASTIAN,21.9744444444,-103.525
14325,TONILA,19.4080555556,-103.5488888889
14326,TOTUATE,22.2844444444,-103.7358333333
14327,SAN MARTIN DE BOLA?OS,21.6833333333,-103.8
14329,LA EXPERIENCIA,20.6702777778,-103.2858333333
14330,LOS SAUCES CHICOS,21.5966666667,-102.1347222222
14331,EL ZAPOTE,22.0427777778,-103.3291666667
14333,AHUALULCO DE MERCADO (DGE),20.7,-103.9833333333
14336,EL GUAYABO,19.265,-103.2911111111
14337,APOZOL,21.0180555556,-102.8258333333
14338,EL ARENAL (DGE),20.7755555556,-103.6933333333
14339,EL CUALE,20.5963888889,-105.22
14340,BAJIO DE LOS AMOLES,22.0577777778,-103.9313888889
14342,TUXPAN,19.5538888889,-103.3755555556
14343,PRESA BASILIO BADILLO,19.9144444444,-104.0636111111
14344,AQUILES SERDAN,20.3,-105.6219444444
14345,AHUETITA,21.4322222222,-102.6477777778
14346,BOCAS,22.4,-103.7261111111
14347,JALISCO DEL REFUGIO,22,-103.1666666667
14348,JILOTLAN,19.3705555556,-103.0194444444
14349,EL RODEO,20.2519444444,-104.5913888889
14350,EL ROSARIO,19.6486111111,-103.9833333333
14351,TALA,20.6483333333,-103.7011111111
14352,ZAPOTITLAN,19.5472222222,-103.8130555556
14355,LA BARCA,20.3288888889,-102.5425
14356,LA CA?ADA,20.4222222222,-103.4416666667
14360,LAS LAGUNAS,20.665,-102.0969444444
14362,SAN LUCAS EVANGELISTA,20.4033333333,-103.3166666667
14363,TACUBAYA,21.7766666667,-101.9611111111
14365,TEOCALTITAN DE GUADALUPE,21.1433333333,-102.3972222222
14367,TLACUITAPAN,21.1980555556,-102.125
14368,USMAJAC,19.8733333333,-103.5433333333
14369,LA VAQUERA,20.8575,-102.22
14373,AGUA PRIETA,20.8011111111,-103.3441666667
14376,AYOTLAN,20.5286111111,-102.3269444444
14377,LA PRIMAVERA,20.3908333333,-103.8108333333
14379,MEZCALA,20.3355555556,-103.0175
14380,SAN LUIS,20.4633333333,-103.5638888889
14386,TONALA,20.6236111111,-103.2411111111
14387,TONAYA,19.7858333333,-103.9711111111
14388,ZAPOTLANEJO (DGE),20.6222222222,-103.0683333333
14390,EL CORCOVADO,19.8458333333,-104.2844444444
14391,PRESA EL VOLANTIN,20.0544444444,-103.1041666667
14392,PASO DEL CUARENTA II,21.4888888889,-101.7527777778
14395,IXTLAHUACAN DE SANTIAGO,19.9972222222,-104.185
14396,PIEDRA BARRENADA,20.2666666667,-103.425
14397,PRESA CALDERON,20.6958333333,-102.9525
15001,ACAMBAY,19.9566666667,-99.8458333333
15002,ACULCO (SMN),20.1,-99.82
15003,ALMOLOYA DE JUAREZ,19.3672222222,-99.7588888889
15004,ALMOLOYA DEL RIO (DGE),19.1555555556,-99.4916666667
15005,AMANALCO DE BECERRA,19.255,-100.0227777778
15006,AMATEPEC,18.6830555556,-100.1875
15007,AMECAMECA DE JUAREZ (DGE),19.1405555556,-98.7722222222
15008,ATENCO,19.5438888889,-98.9127777778
15009,ATLACOMULCO (SMN),19.8,-99.8833333333
15010,ATOTONILCO,19.4622222222,-99.7755555556
15011,ATARASQUILLO,19.3175,-99.4680555556
15012,BEJUCOS (CFE),18.7763888889,-100.4280555556
15013,CALACOAYA,19.5341666667,-99.2394444444
15014,CAPULHUAC,19.4408333333,-99.5452777778
15015,AMECAMECA DE JUAREZ (SMN),19.1333333333,-98.7666666667
15016,COATEPEC HARINAS,18.9230555556,-99.7661111111
15017,COATEPEC DE LOS OLIVOS,19.3847222222,-98.8461111111
15018,COLONIA MANUEL A CAMACHO,19.325,-98.7652777778
15019,COLONIA VICENTE GUERRERO,19.5955555556,-99.3547222222
15020,CHALCO -SAN LUCAS-,19.2583333333,-98.8958333333
15022,CHICONAUTLA,19.6566666667,-99.0172222222
15023,CHIMALHUACAN,19.3913888889,-98.9222222222
15024,PRESA DANXHO,19.8858333333,-99.555
15025,EJIDO DE LLANO GRANDE,19.5727777778,-99.665
15026,ENYEJE,19.5638888889,-99.85
15027,EL SALITRE,19.5,-99.3
15028,EL TAJO -TUNEL VIEJO-,19.9086111111,-99.1263888889
15029,EL TEJOCOTE,19.8616666667,-99.9175
15030,HACIENDA LA Y,19.405,-99.5630555556
15031,HACIENDA SOLIS,19.9711111111,-100.0536111111
15032,HUEHUETOCA,19.8486111111,-99.2125
15033,HUIXQUILUCAN,19.3611111111,-99.3508333333
15034,IXTAPAN DE LA SAL,18.8377777778,-99.7402777778
15035,IXTAPAN DEL ORO,19.2663888889,-100.2661111111
15036,IXTLAHUACA (SMN),19.5641666667,-99.76
15037,JIQUIPILCO,19.5591666667,-99.6
15038,JOQUICINGO,19.0513888889,-99.5319444444
15039,JUCHITEPEC,19.0869444444,-98.8847222222
15040,GRAN CANAL KM 02+120 BOMBAS,19.6097222222,-99.06
15041,GRAN CANAL KM 27+250,19.5616666667,-99.0194444444
15042,GRAN CANAL KM 46+930,19.8,-99.1
15044,LA GRANDE,19.5761111111,-98.9138888889
15045,LA MARQUESA,19.2986111111,-99.3686111111
15046,PRESA COLORINES (CFE),19.1763888889,-100.2163888889
15047,LAS ARBOLEDAS,19.5627777778,-99.2158333333
15048,LAS JUNTAS (CFE),18.8625,-100.2363888889
15049,LERMA,19.2847222222,-99.5119444444
15050,LOS REYES,19.3577777778,-98.9916666667
15051,LOS VELAZQUEZ,19.4238888889,-99.8694444444
15052,LUVIANOS (CFE),18.92,-100.2983333333
15053,MAGDALENA CHICHICASPA,19.4180555556,-99.3227777778
15054,MALINALCO,18.9475,-99.4913888889
15055,MAQUIXCO,19.7841666667,-98.8322222222
15056,MEXICALCINGO,19.2094444444,-99.5886111111
15057,MIMIAPAN,19.4430555556,-99.4644444444
15058,MOLINITO,19.4536111111,-99.2383333333
15059,MOLINO BLANCO,19.4775,-99.2208333333
15060,NEPANTLA,18.9991666667,-98.8622222222
15061,NEZAHUALCOYOTL,19.4158333333,-99.0455555556
15062,NEVADO DE TOLUCA,19.1186111111,-99.7813888889
15063,NUEVA SANTA ELENA,19.4111111111,-99.6994444444
15064,OXTHOC,20.1197222222,-99.5444444444
15065,OTUMBA,19.7,-98.7583333333
15066,PALIZADA,19.5075,-100.0977777778
15067,PALMAR CHICO,18.6902777778,-100.3683333333
15068,PASO DEL COBRE (CFE),18.8858333333,-100.2291666667
15069,POLOTITLAN,20.2191666667,-99.8458333333
15070,PRESA BROCKMAN,19.7691666667,-100.1402777778
15071,PRESA EL TIGRE,19.7802777778,-99.6863888889
15072,PRESA EMBAJOMUY,19.7102777778,-99.9452777778
15073,PRESA GUADALUPE,19.6233333333,-99.2822222222
15074,PRESA LA CONCEPCION,19.695,-99.3016666667
15075,PRESA LAS RUINAS,19.5811111111,-99.2783333333
15076,PRESA TEPETITLAN,19.6625,-99.9577777778
15077,PRESA TOTOLICA,19.4527777778,-99.2836111111
15078,PRESA FRANCISCO TRINIDAD FABEL,19.825,-99.7908333333
15079,PUENTE ANDARO,19.9080555556,-100.0233333333
15080,ATLAUTLA REPETIDORA,19.0166666667,-98.7666666667
15081,REPRESA EL ALEMAN,19.7044444444,-99.2191666667
15082,RIO FRIO,19.3525,-98.6697222222
15083,SAN ANDRES,19.5319444444,-98.9105555556
15084,SAN ANDRES TIMILPAN,19.875,-99.735
15085,SAN BARTOLO DEL LLANO,19.5244444444,-99.7413888889
15086,SAN BERNABE,19.4761111111,-99.7144444444
15087,SAN FELIPE DEL PROGRESO (SMN),19.7166666667,-99.9616666667
15088,SAN FRANCISCO OXTOTILPAN,19.1558333333,-99.9072222222
15089,SAN FRANCISCO TLALCILALCALPAN,19.2922222222,-99.7677777778
15090,SAN JERONIMO XONOCAHUACAN,19.7508333333,-98.9494444444
15091,SAN JOSE,19.5372222222,-98.7883333333
15092,SAN JUAN IXHUATEPEC,19.5216666667,-99.1144444444
15093,SAN LORENZO MALACOTA,19.6469444444,-99.6133333333
15094,SAN LUIS AMECA,19.1902777778,-98.8708333333
15095,SAN LUIS AYUCAN,19.4952777778,-99.3677777778
15096,SAN MARCOS JILOTZINGO,19.8666666667,-99.05
15097,SAN MARTIN DE LAS PIRAMIDES,19.7027777778,-98.8338888889
15098,SAN MARTIN OBISPO,19.6216666667,-99.1927777778
15099,SAN MATEO ACUITLAPILCO,19.7633333333,-99.0438888889
15100,SAN MATEO TECOLOAPAN,19.5708333333,-99.2375
15101,SAN MIGUEL TLAIXPAN,19.5194444444,-98.8125
15102,SAN ONOFRE,19.6919444444,-100.0952777778
15103,SAN PEDRO NEXAPA,19.0836111111,-98.7383333333
15104,SAN PEDRO POTLA,19.855,-99.9677777778
15105,SAN PEDRO TECHUCHULCO,19.1144444444,-99.5208333333
15106,SAN RAFAEL,19.2077777778,-98.7583333333
15107,SANTA BARBARA (CFE),19.2061111111,-100.3247222222
15108,SANTA MARIA DEL MONTE,19.3061111111,-99.8247222222
15109,SANTA MARIA MAGDALENA CAHUACAN,19.6375,-99.4138888889
15110,ACULCO (DGE),20.1,-99.8333333333
15111,SANTA MARIA NATIVITAS,19.5833333333,-99.5833333333
15112,SANTIAGO YECHE,19.7044444444,-99.7030555556
15113,SANTIAGO TIANGUISTENCO,19.175,-99.4666666667
15114,SANTIAGO TLAZALA,19.5580555556,-99.4138888889
15115,SANTO TOMAS PUENTE COLGANTE,19.7747222222,-99.1669444444
15116,TEJUPILCO,18.9197222222,-100.1788888889
15117,TEMASCALCINGO,19.9197222222,-100.0122222222
15118,TEMASCALTEPEC,19.0580555556,-100.0530555556
15119,TEMOAYA,19.4697222222,-99.5930555556
15120,TOMA TECOMATEPEC,18.9466666667,-99.7177777778
15121,TENANCINGO DE DEGOLLADO,18.9608333333,-99.5905555556
15122,TENANGO,19.1069444444,-99.6172222222
15123,TEPETLAOXTOC,19.5833333333,-98.8166666667
15124,TEPEXPAN,19.6113888889,-98.9216666667
15125,TEXCOCO (DGE),19.5055555556,-98.8819444444
15126,TOLUCA (OBS),19.2911111111,-99.7141666667
15127,TOTOLICA SAN BARTOLO,19.4655555556,-99.2455555556
15128,TULTENANGO,19.8119444444,-100.0813888889
15129,TULTEPEC,19.6841666667,-99.1266666667
15130,PRESA VALLE DEL BRAVO (CFE),19.2333333333,-100.1333333333
15131,VILLA DE ALLENDE,19.3666666667,-100.0833333333
15132,VILLA DEL CARBON,19.7166666667,-99.4666666667
15133,PRESA VILLA VICTORIA,19.4572222222,-99.9919444444
15134,VIVERO LA PAZ,18.8941666667,-99.6430555556
15135,XOCHIHUACAN,19.6238888889,-98.6752777778
15136,ZACUALPAN,18.7158333333,-99.7761111111
15137,AMEALCO,19.5180555556,-99.1108333333
15138,ATENCO (CFE),19.5666666667,-98.9166666667
15139,ATLACOMULCO I (DGE),19.7958333333,-99.8811111111
15140,PRESA CHILESDO,19.3475,-100.1519444444
15141,E.T.A. 032 TLALPITZAHUATL,19.3316666667,-98.9033333333
15142,SAN MARCOS TLAZALPAN,19.7858333333,-99.7177777778
15145,PLAN LAGO DE TEXCOCO,19.4505555556,-98.9316666667
